2020-09-08 16:00	1.17879	1.17971	1.17875	1.17965	12709
2020-09-08 16:15	1.17964	1.18060	1.17953	1.17968	13380
2020-09-08 16:30	1.17968	1.18032	1.17946	1.17948	8605
2020-09-08 16:45	1.17949	1.17976	1.17937	1.17959	12120
2020-09-08 17:00	1.17958	1.17970	1.17889	1.17956	6897
2020-09-08 17:15	1.17956	1.17985	1.17917	1.17940	8504
2020-09-08 17:30	1.17940	1.17967	1.17890	1.17919	8547
2020-09-08 17:45	1.17919	1.17936	1.17879	1.17930	8457
2020-09-08 18:00	1.17930	1.17931	1.17858	1.17870	6386
2020-09-08 18:15	1.17870	1.17879	1.17809	1.17860	7585
2020-09-08 18:30	1.17860	1.17861	1.17786	1.17795	8487
2020-09-08 18:45	1.17796	1.17823	1.17774	1.17817	11051
2020-09-08 19:00	1.17817	1.17834	1.17742	1.17803	12117
2020-09-08 19:15	1.17804	1.17811	1.17767	1.17810	13200
2020-09-08 19:30	1.17810	1.17855	1.17805	1.17839	10421
2020-09-08 19:45	1.17840	1.17842	1.17778	1.17788	7315
2020-09-08 20:00	1.17788	1.17825	1.17779	1.17794	2903
2020-09-08 20:15	1.17797	1.17824	1.17782	1.17824	826
2020-09-08 20:30	1.17822	1.17822	1.17750	1.17774	1873
2020-09-08 20:45	1.17773	1.17779	1.17730	1.17737	1787
2020-09-08 21:00	1.17749	1.17787	1.17733	1.17760	60
2020-09-08 21:15	1.17774	1.17790	1.17753	1.17763	157
2020-09-08 21:30	1.17763	1.17767	1.17725	1.17742	326
2020-09-08 21:45	1.17741	1.17763	1.17708	1.17738	595
2020-09-08 22:00	1.17737	1.17753	1.17570	1.17618	1578
2020-09-08 22:15	1.17618	1.17700	1.17605	1.17642	1849
2020-09-08 22:30	1.17643	1.17676	1.17620	1.17665	1375
2020-09-08 22:45	1.17665	1.17672	1.17640	1.17667	1416
2020-09-08 23:00	1.17670	1.17672	1.17610	1.17616	2863
2020-09-08 23:15	1.17616	1.17644	1.17589	1.17630	3085
2020-09-08 23:30	1.17628	1.17686	1.17619	1.17686	3122
2020-09-08 23:45	1.17686	1.17689	1.17662	1.17667	1202
2020-09-09 00:00	1.17667	1.17709	1.17657	1.17701	5010
2020-09-09 00:15	1.17700	1.17751	1.17687	1.17729	6560
2020-09-09 00:30	1.17728	1.17750	1.17702	1.17739	7287
2020-09-09 00:45	1.17740	1.17764	1.17722	1.17756	5707
2020-09-09 01:00	1.17754	1.17755	1.17671	1.17707	7652
2020-09-09 01:15	1.17707	1.17733	1.17681	1.17726	5543
2020-09-09 01:30	1.17726	1.17797	1.17716	1.17767	7251
2020-09-09 01:45	1.17767	1.17781	1.17739	1.17761	6115
2020-09-09 02:00	1.17762	1.17783	1.17726	1.17782	6391
2020-09-09 02:15	1.17783	1.17785	1.17739	1.17752	4476
2020-09-09 02:30	1.17753	1.17760	1.17735	1.17756	3413
2020-09-09 02:45	1.17756	1.17757	1.17731	1.17746	3229
2020-09-09 03:00	1.17748	1.17788	1.17738	1.17787	5638
2020-09-09 03:15	1.17786	1.17803	1.17775	1.17779	5179
2020-09-09 03:30	1.17780	1.17800	1.17765	1.17782	4003
2020-09-09 03:45	1.17783	1.17811	1.17773	1.17802	4895
2020-09-09 04:00	1.17801	1.17802	1.17776	1.17784	2730
2020-09-09 04:15	1.17784	1.17827	1.17780	1.17820	3228
2020-09-09 04:30	1.17821	1.17826	1.17784	1.17790	3214
2020-09-09 04:45	1.17791	1.17795	1.17765	1.17785	3283
2020-09-09 05:00	1.17783	1.17810	1.17777	1.17797	4219
2020-09-09 05:15	1.17798	1.17824	1.17787	1.17798	3821
2020-09-09 05:30	1.17800	1.17823	1.17788	1.17791	3735
2020-09-09 05:45	1.17791	1.17805	1.17789	1.17801	4440
2020-09-09 06:00	1.17801	1.17808	1.17704	1.17710	9477
2020-09-09 06:15	1.17710	1.17723	1.17634	1.17678	10560
2020-09-09 06:30	1.17680	1.17696	1.17609	1.17616	12504
2020-09-09 06:45	1.17618	1.17672	1.17608	1.17663	10466
2020-09-09 07:00	1.17666	1.17747	1.17629	1.17733	18587
2020-09-09 07:15	1.17732	1.17777	1.17714	1.17731	13572
2020-09-09 07:30	1.17730	1.17791	1.17706	1.17728	9895
2020-09-09 07:45	1.17728	1.17752	1.17703	1.17746	9538
2020-09-09 08:00	1.17745	1.17873	1.17710	1.17768	11056
2020-09-09 08:15	1.17770	1.17797	1.17685	1.17759	9103
2020-09-09 08:30	1.17762	1.17765	1.17658	1.17679	13509
2020-09-09 08:45	1.17680	1.17716	1.17631	1.17633	14549
2020-09-09 09:00	1.17632	1.17673	1.17581	1.17656	14376
2020-09-09 09:15	1.17660	1.17691	1.17602	1.17691	13496
2020-09-09 09:30	1.17690	1.17718	1.17637	1.17706	15613
2020-09-09 09:45	1.17707	1.17755	1.17670	1.17670	11813
2020-09-09 10:00	1.17668	1.17671	1.17608	1.17634	14767
2020-09-09 10:15	1.17633	1.17637	1.17570	1.17576	9911
2020-09-09 10:30	1.17577	1.17614	1.17536	1.17556	15890
2020-09-09 10:45	1.17553	1.17596	1.17544	1.17551	13478
2020-09-09 11:00	1.17550	1.17618	1.17527	1.17576	17482
2020-09-09 11:15	1.17575	1.17695	1.17560	1.17627	17691
2020-09-09 11:30	1.17628	1.17664	1.17545	1.17626	16841
2020-09-09 11:45	1.17625	1.17683	1.17556	1.17671	20444
2020-09-09 12:00	1.17673	1.17792	1.17655	1.17722	17225
2020-09-09 12:15	1.17722	1.17760	1.17650	1.17757	14227
2020-09-09 12:30	1.17755	1.17847	1.17749	1.17831	21393
2020-09-09 12:45	1.17831	1.18196	1.17794	1.17984	28179
2020-09-09 13:00	1.17984	1.18167	1.17918	1.18114	23555
2020-09-09 13:15	1.18115	1.18248	1.18103	1.18198	23145
2020-09-09 13:30	1.18198	1.18222	1.18109	1.18140	18540
2020-09-09 13:45	1.18142	1.18243	1.18115	1.18158	18922
2020-09-09 14:00	1.18160	1.18242	1.18094	1.18183	19635
2020-09-09 14:15	1.18181	1.18278	1.18126	1.18253	16274
2020-09-09 14:30	1.18255	1.18298	1.18215	1.18291	12175
2020-09-09 14:45	1.18292	1.18339	1.18060	1.18074	13254
2020-09-09 15:00	1.18074	1.18175	1.18050	1.18168	11446
2020-09-09 15:15	1.18169	1.18218	1.18132	1.18181	7675
2020-09-09 15:30	1.18183	1.18214	1.18152	1.18170	8665
2020-09-09 15:45	1.18171	1.18183	1.18074	1.18093	6222
2020-09-09 16:00	1.18093	1.18121	1.18061	1.18092	6306
2020-09-09 16:15	1.18093	1.18111	1.18027	1.18049	6876
2020-09-09 16:30	1.18048	1.18058	1.18027	1.18055	6955
2020-09-09 16:45	1.18057	1.18073	1.18019	1.18033	6819
2020-09-09 17:00	1.18033	1.18096	1.18021	1.18074	7235
2020-09-09 17:15	1.18073	1.18082	1.18020	1.18050	11265
2020-09-09 17:30	1.18050	1.18055	1.17988	1.18015	12080
2020-09-09 17:45	1.18013	1.18053	1.18001	1.18036	11433
2020-09-09 18:00	1.18036	1.18047	1.17996	1.18002	6789
2020-09-09 18:15	1.18003	1.18033	1.17990	1.18025	5976
2020-09-09 18:30	1.18026	1.18057	1.18025	1.18049	4558
2020-09-09 18:45	1.18049	1.18088	1.18037	1.18080	7416
2020-09-09 19:00	1.18081	1.18091	1.18048	1.18048	6956
2020-09-09 19:15	1.18047	1.18063	1.18042	1.18062	4608
2020-09-09 19:30	1.18063	1.18109	1.18062	1.18094	5320
2020-09-09 19:45	1.18093	1.18108	1.18037	1.18037	6916
2020-09-09 20:00	1.18037	1.18071	1.18037	1.18069	3161
2020-09-09 20:15	1.18069	1.18072	1.18037	1.18067	2905
2020-09-09 20:30	1.18069	1.18083	1.18050	1.18060	2901
2020-09-09 20:45	1.18059	1.18062	1.18025	1.18025	896
2020-09-09 21:00	1.18026	1.18045	1.18011	1.18018	82
2020-09-09 21:15	1.18019	1.18036	1.18015	1.18024	103
2020-09-09 21:30	1.18025	1.18027	1.18023	1.18023	6
2020-09-09 21:45	1.18026	1.18035	1.18012	1.18033	121
2020-09-09 22:00	1.18034	1.18059	1.18033	1.18049	640
2020-09-09 22:15	1.18048	1.18073	1.18028	1.18053	1847
2020-09-09 22:30	1.18052	1.18069	1.18030	1.18069	3643
2020-09-09 22:45	1.18067	1.18092	1.18055	1.18087	1400
2020-09-09 23:00	1.18090	1.18101	1.18064	1.18069	2845
2020-09-09 23:15	1.18068	1.18072	1.18054	1.18064	1006
2020-09-09 23:30	1.18062	1.18063	1.18049	1.18050	525
2020-09-09 23:45	1.18052	1.18055	1.18030	1.18037	1131
2020-09-10 00:00	1.18035	1.18114	1.18004	1.18100	4558
2020-09-10 00:15	1.18102	1.18146	1.18095	1.18109	3153
2020-09-10 00:30	1.18109	1.18126	1.18058	1.18110	5124
2020-09-10 00:45	1.18111	1.18111	1.18060	1.18103	3763
2020-09-10 01:00	1.18102	1.18141	1.18091	1.18097	3893
2020-09-10 01:15	1.18099	1.18130	1.18069	1.18121	4745
2020-09-10 01:30	1.18120	1.18153	1.18101	1.18132	4834
2020-09-10 01:45	1.18133	1.18208	1.18109	1.18205	4774
2020-09-10 02:00	1.18206	1.18207	1.18150	1.18167	44325
2020-09-10 02:15	1.18167	1.18196	1.18157	1.18191	3711
2020-09-10 02:30	1.18192	1.18215	1.18187	1.18201	3688
2020-09-10 02:45	1.18204	1.18240	1.18203	1.18221	4000
2020-09-10 03:00	1.18221	1.18236	1.18216	1.18234	3647
2020-09-10 03:15	1.18234	1.18244	1.18214	1.18230	2587
2020-09-10 03:30	1.18232	1.18232	1.18213	1.18225	3009
2020-09-10 03:45	1.18225	1.18226	1.18206	1.18219	3608
2020-09-10 04:00	1.18218	1.18225	1.18204	1.18204	3985
2020-09-10 04:15	1.18205	1.18224	1.18202	1.18218	2520
2020-09-10 04:30	1.18218	1.18220	1.18193	1.18198	2609
2020-09-10 04:45	1.18199	1.18206	1.18189	1.18192	2708
2020-09-10 05:00	1.18192	1.18210	1.18187	1.18207	2292
2020-09-10 05:15	1.18207	1.18272	1.18206	1.18266	3737
2020-09-10 05:30	1.18266	1.18281	1.18224	1.18276	6649
2020-09-10 05:45	1.18275	1.18289	1.18260	1.18270	5171
2020-09-10 06:00	1.18269	1.18368	1.18250	1.18309	9227
2020-09-10 06:15	1.18309	1.18345	1.18251	1.18311	7170
2020-09-10 06:30	1.18310	1.18340	1.18282	1.18315	6835
2020-09-10 06:45	1.18313	1.18320	1.18261	1.18262	7963
2020-09-10 07:00	1.18262	1.18271	1.18196	1.18253	16682
2020-09-10 07:15	1.18254	1.18291	1.18230	1.18272	10252
2020-09-10 07:30	1.18271	1.18288	1.18192	1.18224	11784
2020-09-10 07:45	1.18225	1.18276	1.18159	1.18189	12392
2020-09-10 08:00	1.18187	1.18260	1.18172	1.18216	11271
2020-09-10 08:15	1.18217	1.18320	1.18217	1.18317	8345
2020-09-10 08:30	1.18318	1.18395	1.18304	1.18376	10980
2020-09-10 08:45	1.18376	1.18400	1.18321	1.18341	7790
2020-09-10 09:00	1.18341	1.18360	1.18305	1.18314	11058
2020-09-10 09:15	1.18314	1.18363	1.18289	1.18304	9829
2020-09-10 09:30	1.18304	1.18385	1.18300	1.18340	12996
2020-09-10 09:45	1.18340	1.18403	1.18335	1.18385	10261
2020-09-10 10:00	1.18385	1.18444	1.18373	1.18375	10650
2020-09-10 10:15	1.18376	1.18381	1.18319	1.18321	8593
2020-09-10 10:30	1.18320	1.18369	1.18310	1.18361	8669
2020-09-10 10:45	1.18359	1.18407	1.18338	1.18376	6394
2020-09-10 11:00	1.18377	1.18412	1.18332	1.18338	7467
2020-09-10 11:15	1.18337	1.18428	1.18337	1.18413	6330
2020-09-10 11:30	1.18413	1.18435	1.18342	1.18352	6400
2020-09-10 11:45	1.18349	1.18504	1.18311	1.18463	8615
2020-09-10 12:00	1.18465	1.18549	1.18423	1.18490	10757
2020-09-10 12:15	1.18491	1.18525	1.18417	1.18439	16936
2020-09-10 12:30	1.18439	1.18943	1.18396	1.18753	30107
2020-09-10 12:45	1.18753	1.19025	1.18712	1.18877	26527
2020-09-10 13:00	1.18876	1.19060	1.18837	1.18995	16412
2020-09-10 13:15	1.18997	1.19068	1.18912	1.19024	10456
2020-09-10 13:30	1.19026	1.19057	1.18915	1.19020	15323
2020-09-10 13:45	1.19023	1.19175	1.18975	1.18984	15433
2020-09-10 14:00	1.18984	1.19086	1.18975	1.18979	14617
2020-09-10 14:15	1.18979	1.19073	1.18893	1.18913	14320
2020-09-10 14:30	1.18913	1.19062	1.18899	1.18958	20763
2020-09-10 14:45	1.18959	1.18987	1.18674	1.18733	24669
2020-09-10 15:00	1.18734	1.18863	1.18650	1.18787	21585
2020-09-10 15:15	1.18787	1.18847	1.18732	1.18756	19048
2020-09-10 15:30	1.18756	1.18856	1.18745	1.18837	21381
2020-09-10 15:45	1.18837	1.18874	1.18750	1.18791	18806
2020-09-10 16:00	1.18791	1.18850	1.18726	1.18749	19759
2020-09-10 16:15	1.18748	1.18786	1.18660	1.18675	47902
2020-09-10 16:30	1.18674	1.18738	1.18593	1.18603	35121
2020-09-10 16:45	1.18603	1.18612	1.18479	1.18573	27663
2020-09-10 17:00	1.18574	1.18639	1.18539	1.18606	27155
2020-09-10 17:15	1.18606	1.18642	1.18549	1.18571	20125
2020-09-10 17:30	1.18575	1.18623	1.18569	1.18606	13551
2020-09-10 17:45	1.18607	1.18610	1.18535	1.18546	14158
2020-09-10 18:00	1.18547	1.18576	1.18472	1.18487	12391
2020-09-10 18:15	1.18488	1.18500	1.18179	1.18223	24551
2020-09-10 18:30	1.18222	1.18327	1.18222	1.18268	26437
2020-09-10 18:45	1.18268	1.18312	1.18239	1.18248	24956
2020-09-10 19:00	1.18250	1.18267	1.18190	1.18230	41281
2020-09-10 19:15	1.18232	1.18244	1.18100	1.18175	29239
2020-09-10 19:30	1.18174	1.18208	1.18141	1.18198	17886
2020-09-10 19:45	1.18198	1.18225	1.18147	1.18174	16655
2020-09-10 20:00	1.18174	1.18195	1.18137	1.18139	3529
2020-09-10 20:15	1.18139	1.18149	1.18100	1.18119	2229
2020-09-10 20:30	1.18121	1.18171	1.18117	1.18161	2768
2020-09-10 20:45	1.18160	1.18161	1.18130	1.18146	998
2020-09-10 21:00	1.18145	1.18148	1.18130	1.18144	287
2020-09-10 21:15	1.18141	1.18216	1.18130	1.18189	956
2020-09-10 21:30	1.18188	1.18211	1.18184	1.18200	274
2020-09-10 21:45	1.18200	1.18217	1.18197	1.18212	78
2020-09-10 22:00	1.18211	1.18235	1.18190	1.18224	1046
2020-09-10 22:15	1.18224	1.18236	1.18214	1.18236	706
2020-09-10 22:30	1.18238	1.18274	1.18238	1.18273	2805
2020-09-10 22:45	1.18272	1.18286	1.18264	1.18269	2554
2020-09-10 23:00	1.18270	1.18287	1.18243	1.18264	2461
2020-09-10 23:15	1.18265	1.18273	1.18243	1.18253	2131
2020-09-10 23:30	1.18253	1.18274	1.18241	1.18249	1368
2020-09-10 23:45	1.18249	1.18266	1.18221	1.18234	2142
2020-09-11 00:00	1.18237	1.18309	1.18237	1.18272	6487
2020-09-11 00:15	1.18272	1.18335	1.18272	1.18308	5683
2020-09-11 00:30	1.18309	1.18344	1.18303	1.18334	5766
2020-09-11 00:45	1.18334	1.18368	1.18316	1.18348	6112
2020-09-11 01:00	1.18348	1.18401	1.18341	1.18348	10001
2020-09-11 01:15	1.18348	1.18386	1.18341	1.18380	4153
2020-09-11 01:30	1.18380	1.18381	1.18334	1.18335	5585
2020-09-11 01:45	1.18337	1.18347	1.18311	1.18332	7999
2020-09-11 02:00	1.18332	1.18376	1.18330	1.18375	5279
2020-09-11 02:15	1.18374	1.18382	1.18365	1.18369	5454
2020-09-11 02:30	1.18370	1.18376	1.18345	1.18352	3834
2020-09-11 02:45	1.18351	1.18352	1.18312	1.18333	3719
2020-09-11 03:00	1.18333	1.18357	1.18320	1.18338	4880
2020-09-11 03:15	1.18338	1.18346	1.18314	1.18316	3906
2020-09-11 03:30	1.18315	1.18361	1.18301	1.18344	5391
2020-09-11 03:45	1.18343	1.18358	1.18325	1.18338	3052
2020-09-11 04:00	1.18337	1.18356	1.18317	1.18329	4652
2020-09-11 04:15	1.18329	1.18352	1.18325	1.18341	3167
2020-09-11 04:30	1.18339	1.18350	1.18324	1.18348	4044
2020-09-11 04:45	1.18346	1.18373	1.18344	1.18353	1878
2020-09-11 05:00	1.18352	1.18361	1.18335	1.18337	4386
2020-09-11 05:15	1.18334	1.18351	1.18321	1.18348	3965
2020-09-11 05:30	1.18348	1.18387	1.18345	1.18375	4640
2020-09-11 05:45	1.18376	1.18415	1.18359	1.18374	5427
2020-09-11 06:00	1.18374	1.18398	1.18284	1.18334	9838
2020-09-11 06:15	1.18333	1.18384	1.18323	1.18356	10100
2020-09-11 06:30	1.18357	1.18378	1.18313	1.18363	9157
2020-09-11 06:45	1.18363	1.18397	1.18355	1.18359	8547
2020-09-11 07:00	1.18359	1.18405	1.18317	1.18375	11694
2020-09-11 07:15	1.18374	1.18492	1.18364	1.18420	11413
2020-09-11 07:30	1.18420	1.18470	1.18370	1.18421	12979
2020-09-11 07:45	1.18420	1.18434	1.18310	1.18343	11138
2020-09-11 08:00	1.18343	1.18458	1.18335	1.18423	9255
2020-09-11 08:15	1.18423	1.18458	1.18382	1.18409	8055
2020-09-11 08:30	1.18408	1.18592	1.18401	1.18569	14022
2020-09-11 08:45	1.18566	1.18598	1.18539	1.18566	11400
2020-09-11 09:00	1.18566	1.18670	1.18554	1.18645	10975
2020-09-11 09:15	1.18645	1.18658	1.18545	1.18610	11479
2020-09-11 09:30	1.18610	1.18693	1.18607	1.18675	12282
2020-09-11 09:45	1.18675	1.18741	1.18663	1.18729	7913
2020-09-11 10:00	1.18726	1.18736	1.18638	1.18638	9280
2020-09-11 10:15	1.18638	1.18672	1.18599	1.18635	7458
2020-09-11 10:30	1.18636	1.18678	1.18589	1.18636	10140
2020-09-11 10:45	1.18637	1.18638	1.18548	1.18590	9143
2020-09-11 11:00	1.18591	1.18649	1.18587	1.18605	6782
2020-09-11 11:15	1.18603	1.18606	1.18519	1.18526	7722
2020-09-11 11:30	1.18527	1.18540	1.18492	1.18494	8264
2020-09-11 11:45	1.18494	1.18515	1.18478	1.18503	6169
2020-09-11 12:00	1.18505	1.18544	1.18465	1.18538	17111
2020-09-11 12:15	1.18538	1.18567	1.18499	1.18511	14320
2020-09-11 12:30	1.18511	1.18518	1.18390	1.18402	15465
2020-09-11 12:45	1.18400	1.18472	1.18347	1.18463	16504
2020-09-11 13:00	1.18464	1.18574	1.18420	1.18563	23275
2020-09-11 13:15	1.18564	1.18571	1.18475	1.18505	12837
2020-09-11 13:30	1.18505	1.18508	1.18401	1.18487	29374
2020-09-11 13:45	1.18488	1.18544	1.18397	1.18400	27717
2020-09-11 14:00	1.18402	1.18465	1.18389	1.18431	25869
2020-09-11 14:15	1.18430	1.18506	1.18412	1.18492	21216
2020-09-11 14:30	1.18488	1.18495	1.18391	1.18391	8675
2020-09-11 14:45	1.18391	1.18391	1.18277	1.18288	12880
2020-09-11 15:00	1.18288	1.18389	1.18285	1.18369	17804
2020-09-11 15:15	1.18367	1.18392	1.18340	1.18363	15498
2020-09-11 15:30	1.18363	1.18365	1.18293	1.18306	18280
2020-09-11 15:45	1.18307	1.18365	1.18291	1.18310	17135
2020-09-11 16:00	1.18309	1.18398	1.18292	1.18381	13236
2020-09-11 16:15	1.18382	1.18396	1.18363	1.18377	12122
2020-09-11 16:30	1.18376	1.18393	1.18337	1.18348	18566
2020-09-11 16:45	1.18350	1.18410	1.18343	1.18372	16266
2020-09-11 17:00	1.18373	1.18384	1.18271	1.18307	21143
2020-09-11 17:15	1.18307	1.18367	1.18302	1.18308	21510
2020-09-11 17:30	1.18308	1.18338	1.18290	1.18305	18720
2020-09-11 17:45	1.18306	1.18314	1.18265	1.18276	12831
2020-09-11 18:00	1.18277	1.18379	1.18262	1.18372	10568
2020-09-11 18:15	1.18373	1.18383	1.18317	1.18319	10062
2020-09-11 18:30	1.18319	1.18369	1.18319	1.18348	13546
2020-09-11 18:45	1.18348	1.18359	1.18305	1.18305	12234
2020-09-11 19:00	1.18306	1.18314	1.18271	1.18310	14319
2020-09-11 19:15	1.18309	1.18438	1.18306	1.18403	9903
2020-09-11 19:30	1.18404	1.18437	1.18381	1.18405	8366
2020-09-11 19:45	1.18406	1.18453	1.18399	1.18415	14229
2020-09-11 20:00	1.18415	1.18423	1.18386	1.18419	8260
2020-09-11 20:15	1.18420	1.18428	1.18406	1.18406	9090
2020-09-11 20:30	1.18406	1.18439	1.18398	1.18438	4902
2020-09-11 20:45	1.18439	1.18480	1.18432	1.18453	6567
